cells,taxagroup,T2Mexp
154004,reptiles,0
154005,amphibians,0
154005,birds,0
154005,mammals,0
154005,reptiles,3
154006,amphibians,0
154006,birds,2
154006,mammals,0
154006,reptiles,0
154007,amphibians,0
154007,birds,0
154007,mammals,0
154007,reptiles,0
154008,amphibians,0
154008,birds,1
154008,mammals,0
154008,reptiles,0
154009,amphibians,0
154009,birds,0
154009,mammals,0
154009,reptiles,0
154010,amphibians,0
154010,birds,0
154010,mammals,0
154010,reptiles,0
154011,amphibians,0
154011,birds,0
154011,mammals,0
154011,reptiles,0
154078,amphibians,0
154078,birds,5
154078,mammals,0
154078,reptiles,1
154079,amphibians,0
154079,birds,0
154079,mammals,0
154079,reptiles,0
154298,amphibians,0
154298,birds,0
154298,mammals,0
154298,reptiles,0
154299,amphibians,0
154299,birds,0
154299,mammals,0
154299,reptiles,3
154300,amphibians,0
154300,birds,0
154300,mammals,0
154300,reptiles,0
154301,amphibians,0
154301,birds,0
154301,mammals,0
154301,reptiles,0
154302,amphibians,0
154302,birds,0
154302,mammals,0
154302,reptiles,0
154303,amphibians,0
154303,birds,0
154303,mammals,0
154303,reptiles,0
154304,amphibians,0
154304,birds,0
154304,mammals,0
154304,reptiles,0
154305,amphibians,0
154305,birds,0
154305,mammals,0
154305,reptiles,1
154306,amphibians,0
154306,birds,0
154306,mammals,0
154306,reptiles,0
154307,amphibians,0
154307,birds,0
154307,mammals,0
154307,reptiles,1
154308,amphibians,0
154308,birds,0
154308,mammals,0
154308,reptiles,0
154309,amphibians,6
154309,birds,0
154309,mammals,0
154309,reptiles,0
154310,amphibians,21
154310,birds,31
154310,mammals,16
154310,reptiles,11
154311,amphibians,34
154311,birds,78
154311,mammals,9
154311,reptiles,9
154312,amphibians,3
154312,birds,44
154312,mammals,0
154312,reptiles,3
154313,amphibians,1
154313,birds,25
154313,mammals,12
154313,reptiles,8
154314,amphibians,0
154314,birds,9
154314,mammals,1
154314,reptiles,7
154315,amphibians,0
154315,birds,2
154315,mammals,0
154315,reptiles,4
154316,amphibians,0
154316,birds,0
154316,mammals,3
154316,reptiles,3
154317,amphibians,0
154317,birds,1
154317,mammals,4
154317,reptiles,4
154318,amphibians,0
154318,birds,4
154318,mammals,6
154318,reptiles,3
154319,amphibians,0
154319,birds,5
154319,mammals,4
154319,reptiles,5
154320,amphibians,0
154320,birds,5
154320,mammals,5
154320,reptiles,4
154321,amphibians,0
154321,birds,2
154321,mammals,8
154321,reptiles,3
154322,amphibians,0
154322,birds,6
154322,mammals,9
154322,reptiles,5
154323,amphibians,2
154323,birds,10
154323,mammals,3
154323,reptiles,10
154324,amphibians,17
154324,birds,63
154324,mammals,32
154324,reptiles,37
154325,amphibians,25
154325,birds,67
154325,mammals,31
154325,reptiles,45
154326,amphibians,15
154326,birds,83
154326,mammals,35
154326,reptiles,43
154327,amphibians,20
154327,birds,82
154327,mammals,29
154327,reptiles,48
154328,amphibians,16
154328,birds,88
154328,mammals,28
154328,reptiles,49
154329,amphibians,24
154329,birds,139
154329,mammals,42
154329,reptiles,62
154330,amphibians,18
154330,birds,74
154330,mammals,24
154330,reptiles,34
154331,amphibians,0
154331,birds,0
154331,mammals,0
154331,reptiles,2
154332,amphibians,0
154332,birds,0
154332,mammals,0
154332,reptiles,0
154333,amphibians,0
154333,birds,0
154333,mammals,0
154333,reptiles,0
154334,amphibians,3
154334,birds,0
154334,mammals,0
154334,reptiles,0
154335,amphibians,0
154335,birds,0
154335,mammals,0
154335,reptiles,0
154336,amphibians,0
154336,birds,0
154336,mammals,0
154336,reptiles,0
154337,amphibians,0
154337,birds,0
154337,mammals,0
154337,reptiles,0
154338,amphibians,0
154338,birds,0
154338,mammals,0
154338,reptiles,0
154339,amphibians,0
154339,birds,0
154339,mammals,0
154339,reptiles,0
154340,amphibians,1
154340,birds,4
154340,mammals,0
154340,reptiles,5
154341,amphibians,5
154341,birds,2
154341,mammals,0
154341,reptiles,4
154342,amphibians,0
154342,birds,1
154342,mammals,0
154342,reptiles,0
154343,amphibians,3
154343,birds,2
154343,mammals,0
154343,reptiles,0
154344,amphibians,3
154344,birds,1
154344,mammals,0
154344,reptiles,0
154345,amphibians,0
154345,birds,0
154345,mammals,0
154345,reptiles,0
154346,amphibians,0
154346,birds,0
154346,mammals,0
154346,reptiles,0
154347,amphibians,1
154347,birds,3
154347,mammals,1
154347,reptiles,1
154348,amphibians,2
154348,birds,4
154348,mammals,1
154348,reptiles,1
154349,amphibians,0
154349,birds,0
154349,mammals,2
154349,reptiles,0
154350,amphibians,0
154350,birds,0
154350,mammals,2
154350,reptiles,0
154351,amphibians,2
154351,birds,1
154351,mammals,0
154351,reptiles,2
154352,amphibians,4
154352,birds,1
154352,mammals,0
154352,reptiles,0
154353,amphibians,0
154353,birds,0
154353,mammals,0
154353,reptiles,0
154354,amphibians,0
154354,birds,0
154354,mammals,0
154354,reptiles,0
154355,amphibians,0
154355,birds,1
154355,mammals,0
154355,reptiles,0
154356,amphibians,0
154356,birds,0
154356,mammals,0
154356,reptiles,0
154357,amphibians,0
154357,birds,0
154357,mammals,0
154357,reptiles,0
154358,amphibians,0
154358,birds,0
154358,mammals,0
154358,reptiles,0
154359,amphibians,0
154359,birds,0
154359,mammals,0
154359,reptiles,0
154360,amphibians,0
154360,birds,0
154360,mammals,0
154360,reptiles,0
154361,amphibians,0
154361,birds,0
154361,mammals,0
154361,reptiles,0
154362,amphibians,1
154362,birds,1
154362,mammals,0
154362,reptiles,0
154464,amphibians,0
154464,birds,0
154464,mammals,0
154464,reptiles,0
154465,amphibians,0
154465,birds,3
154465,mammals,7
154465,reptiles,15
154466,amphibians,0
154466,birds,2
154466,mammals,2
154466,reptiles,5
154467,amphibians,0
154467,birds,1
154467,mammals,0
154467,reptiles,1
154468,amphibians,0
154468,birds,2
154468,mammals,2
154468,reptiles,20
154469,amphibians,0
154469,birds,0
154469,mammals,2
154469,reptiles,5
154470,amphibians,0
154470,birds,0
154470,mammals,0
154470,reptiles,0
154471,amphibians,0
154471,birds,0
154471,mammals,0
154471,reptiles,0
154472,amphibians,0
154472,birds,0
154472,mammals,0
154472,reptiles,1
154473,amphibians,0
154473,birds,2
154473,mammals,1
154473,reptiles,3
154474,amphibians,1
154474,birds,8
154474,mammals,5
154474,reptiles,4
154475,amphibians,1
154475,birds,11
154475,mammals,11
154475,reptiles,11
154476,amphibians,0
154476,birds,5
154476,mammals,9
154476,reptiles,8
154477,amphibians,0
154477,birds,10
154477,mammals,6
154477,reptiles,6
154478,amphibians,0
154478,birds,10
154478,mammals,4
154478,reptiles,6
154479,amphibians,0
154479,birds,6
154479,mammals,4
154479,reptiles,5
154480,amphibians,0
154480,birds,1
154480,mammals,1
154480,reptiles,2
154481,amphibians,0
154481,birds,0
154481,mammals,1
154481,reptiles,1
154482,amphibians,0
154482,birds,0
154482,mammals,1
154482,reptiles,1
154483,amphibians,0
154483,birds,3
154483,mammals,1
154483,reptiles,2
154484,amphibians,5
154484,birds,25
154484,mammals,9
154484,reptiles,13
154485,amphibians,26
154485,birds,103
154485,mammals,31
154485,reptiles,58
154486,amphibians,27
154486,birds,130
154486,mammals,35
154486,reptiles,63
154487,amphibians,25
154487,birds,122
154487,mammals,36
154487,reptiles,62
154488,amphibians,5
154488,birds,30
154488,mammals,10
154488,reptiles,8
154489,amphibians,1
154489,birds,11
154489,mammals,5
154489,reptiles,2
154490,amphibians,0
154490,birds,7
154490,mammals,1
154490,reptiles,0
154491,amphibians,0
154491,birds,1
154491,mammals,0
154491,reptiles,0
154492,amphibians,0
154492,birds,0
154492,mammals,0
154492,reptiles,0
154493,amphibians,0
154493,birds,0
154493,mammals,0
154493,reptiles,0
154494,amphibians,0
154494,birds,0
154494,mammals,0
154494,reptiles,0
154495,amphibians,0
154495,birds,0
154495,mammals,0
154495,reptiles,0
154496,amphibians,3
154496,birds,5
154496,mammals,3
154496,reptiles,4
154497,amphibians,8
154497,birds,42
154497,mammals,31
154497,reptiles,26
154498,amphibians,3
154498,birds,5
154498,mammals,3
154498,reptiles,4
154499,amphibians,0
154499,birds,1
154499,mammals,2
154499,reptiles,0
154500,amphibians,0
154500,birds,0
154500,mammals,0
154500,reptiles,0
154501,amphibians,0
154501,birds,0
154501,mammals,0
154501,reptiles,0
154502,amphibians,0
154502,birds,0
154502,mammals,0
154502,reptiles,0
154503,amphibians,0
154503,birds,0
154503,mammals,0
154503,reptiles,0
154504,amphibians,0
154504,birds,0
154504,mammals,0
154504,reptiles,0
154505,amphibians,0
154505,birds,0
154505,mammals,0
154505,reptiles,0
154506,amphibians,0
154506,birds,2
154506,mammals,0
154506,reptiles,0
154507,amphibians,0
154507,birds,1
154507,mammals,0
154507,reptiles,8
154508,amphibians,0
154508,birds,0
154508,mammals,0
154508,reptiles,0
154509,amphibians,0
154509,birds,0
154509,mammals,0
154509,reptiles,0
154510,amphibians,1
154510,birds,3
154510,mammals,1
154510,reptiles,2
154511,amphibians,1
154511,birds,4
154511,mammals,2
154511,reptiles,3
154512,amphibians,0
154512,birds,0
154512,mammals,0
154512,reptiles,1
154513,amphibians,0
154513,birds,0
154513,mammals,0
154513,reptiles,0
154514,amphibians,1
154514,birds,0
154514,mammals,0
154514,reptiles,0
154515,amphibians,2
154515,birds,0
154515,mammals,0
154515,reptiles,1
154516,amphibians,0
154516,birds,0
154516,mammals,0
154516,reptiles,0
154529,amphibians,0
154529,birds,0
154529,mammals,0
154529,reptiles,1
154530,amphibians,0
154530,birds,0
154530,mammals,0
154530,reptiles,0
154531,amphibians,0
154531,birds,0
154531,mammals,0
154531,reptiles,0
154532,amphibians,0
154532,birds,0
154532,mammals,0
154532,reptiles,0
154533,amphibians,1
154533,birds,0
154533,mammals,0
154533,reptiles,0
154534,amphibians,1
154534,birds,3
154534,mammals,0
154534,reptiles,0
154535,amphibians,0
154535,birds,0
154535,mammals,0
154535,reptiles,0
154536,amphibians,0
154536,birds,0
154536,mammals,0
154536,reptiles,0
154537,amphibians,0
154537,birds,0
154537,mammals,0
154537,reptiles,0
154538,amphibians,0
154538,birds,0
154538,mammals,0
154538,reptiles,0
154539,amphibians,0
154539,birds,0
154539,mammals,0
154539,reptiles,0
154686,amphibians,0
154686,birds,0
154686,mammals,0
154686,reptiles,0
154687,amphibians,0
154687,birds,0
154687,mammals,0
154687,reptiles,0
154688,amphibians,0
154688,birds,0
154688,mammals,0
154688,reptiles,0
154689,amphibians,0
154689,birds,3
154689,mammals,3
154689,reptiles,0
154690,amphibians,0
154690,birds,1
154690,mammals,2
154690,reptiles,2
154691,amphibians,0
154691,birds,0
154691,mammals,0
154691,reptiles,0
154692,amphibians,0
154692,birds,0
154692,mammals,0
154692,reptiles,1
154693,amphibians,0
154693,birds,0
154693,mammals,0
154693,reptiles,1
154694,amphibians,0
154694,birds,0
154694,mammals,0
154694,reptiles,0
154695,amphibians,0
154695,birds,0
154695,mammals,0
154695,reptiles,0
154696,amphibians,0
154696,birds,0
154696,mammals,0
154696,reptiles,0
154697,amphibians,0
154697,birds,0
154697,mammals,0
154697,reptiles,0
154698,amphibians,0
154698,birds,0
154698,mammals,1
154698,reptiles,8
154699,amphibians,0
154699,birds,0
154699,mammals,0
154699,reptiles,0
154700,amphibians,0
154700,birds,0
154700,mammals,0
154700,reptiles,0
154701,amphibians,0
154701,birds,0
154701,mammals,0
154701,reptiles,0
154702,amphibians,0
154702,birds,0
154702,mammals,0
154702,reptiles,0
154703,amphibians,0
154703,birds,0
154703,mammals,0
154703,reptiles,0
154704,amphibians,0
154704,birds,0
154704,mammals,0
154704,reptiles,0
154705,amphibians,0
154705,birds,0
154705,mammals,0
154705,reptiles,0
154706,amphibians,0
154706,birds,0
154706,mammals,0
154706,reptiles,0
154707,amphibians,0
154707,birds,0
154707,mammals,0
154707,reptiles,0
154708,amphibians,0
154708,birds,0
154708,mammals,0
154708,reptiles,0
154709,amphibians,0
154709,birds,0
154709,mammals,0
154709,reptiles,0
154710,amphibians,0
154710,birds,0
154710,mammals,0
154710,reptiles,0
154711,amphibians,0
154711,birds,0
154711,mammals,0
154711,reptiles,0
154712,amphibians,0
154712,birds,0
154712,mammals,0
154712,reptiles,1
154713,amphibians,0
154713,birds,0
154713,mammals,0
154713,reptiles,0
154714,amphibians,0
154714,birds,0
154714,mammals,0
154714,reptiles,0
154715,amphibians,0
154715,birds,0
154715,mammals,0
154715,reptiles,0
154716,amphibians,0
154716,birds,0
154716,mammals,0
154716,reptiles,0
154717,amphibians,0
154717,birds,0
154717,mammals,0
154717,reptiles,0
154718,amphibians,0
154718,birds,0
154718,mammals,0
154718,reptiles,0
154723,amphibians,0
154723,birds,0
154723,mammals,0
154723,reptiles,0
154724,amphibians,0
154724,birds,0
154724,mammals,0
154724,reptiles,1
154725,amphibians,0
154725,birds,0
154725,mammals,0
154725,reptiles,4
154726,amphibians,0
154726,birds,1
154726,mammals,0
154726,reptiles,2
154727,amphibians,0
154727,birds,0
154727,mammals,0
154727,reptiles,0
154728,amphibians,0
154728,birds,2
154728,mammals,0
154728,reptiles,0
154729,amphibians,0
154729,birds,0
154729,mammals,1
154729,reptiles,1
154730,amphibians,0
154730,birds,0
154730,mammals,0
154730,reptiles,0
154731,amphibians,0
154731,birds,0
154731,mammals,0
154731,reptiles,0
154732,amphibians,0
154732,birds,0
154732,mammals,0
154732,reptiles,0
155018,birds,0
155018,mammals,0
155018,reptiles,0
155019,birds,0
155019,mammals,0
155019,reptiles,0
155020,amphibians,0
155020,birds,0
155020,mammals,0
155020,reptiles,0
155021,amphibians,0
155021,birds,0
155021,mammals,4
155021,reptiles,0
155022,amphibians,0
155022,birds,0
155022,mammals,0
155022,reptiles,0
155023,amphibians,0
155023,birds,0
155023,mammals,0
155023,reptiles,0
155024,amphibians,2
155024,birds,0
155024,mammals,0
155024,reptiles,0
155025,amphibians,2
155025,birds,0
155025,mammals,0
155025,reptiles,0
155026,amphibians,0
155026,birds,0
155026,mammals,0
155026,reptiles,0
155027,amphibians,0
155027,birds,0
155027,mammals,0
155027,reptiles,0
155028,amphibians,0
155028,birds,0
155028,mammals,0
155028,reptiles,0
155029,amphibians,0
155029,birds,0
155029,mammals,0
155029,reptiles,0
155030,amphibians,0
155030,birds,0
155030,mammals,0
155030,reptiles,0
155031,amphibians,9
155031,birds,3
155031,mammals,0
155031,reptiles,0
155032,amphibians,6
155032,birds,12
155032,mammals,3
155032,reptiles,3
155033,amphibians,13
155033,birds,23
155033,mammals,3
155033,reptiles,6
155034,amphibians,4
155034,birds,21
155034,mammals,0
155034,reptiles,3
155035,amphibians,2
155035,birds,4
155035,mammals,2
155035,reptiles,1
155036,amphibians,0
155036,birds,5
155036,mammals,2
155036,reptiles,4
155037,amphibians,0
155037,birds,2
155037,mammals,5
155037,reptiles,6
155038,amphibians,0
155038,birds,3
155038,mammals,8
155038,reptiles,10
155039,amphibians,0
155039,birds,3
155039,mammals,4
155039,reptiles,10
155040,amphibians,4
155040,birds,1
155040,mammals,0
155040,reptiles,2
155041,amphibians,0
155041,birds,4
155041,mammals,0
155041,reptiles,0
155042,amphibians,0
155042,birds,2
155042,mammals,0
155042,reptiles,0
155043,amphibians,0
155043,birds,0
155043,mammals,2
155043,reptiles,2
155044,amphibians,1
155044,birds,1
155044,mammals,3
155044,reptiles,2
155045,amphibians,7
155045,birds,3
155045,mammals,4
155045,reptiles,3
155046,amphibians,9
155046,birds,53
155046,mammals,26
155046,reptiles,25
155047,amphibians,13
155047,birds,65
155047,mammals,21
155047,reptiles,27
155048,amphibians,15
155048,birds,86
155048,mammals,29
155048,reptiles,36
155049,amphibians,20
155049,birds,99
155049,mammals,26
155049,reptiles,45
155050,amphibians,12
155050,birds,67
155050,mammals,20
155050,reptiles,27
155051,amphibians,0
155051,birds,0
155051,mammals,0
155051,reptiles,3
155052,amphibians,0
155052,birds,4
155052,mammals,0
155052,reptiles,0
155053,amphibians,0
155053,birds,0
155053,mammals,0
155053,reptiles,0
155054,amphibians,0
155054,birds,0
155054,mammals,0
155054,reptiles,0
155055,amphibians,0
155055,birds,0
155055,mammals,0
155055,reptiles,0
155056,amphibians,0
155056,birds,0
155056,mammals,0
155056,reptiles,0
155057,amphibians,0
155057,birds,0
155057,mammals,0
155057,reptiles,0
155058,amphibians,0
155058,birds,0
155058,mammals,0
155058,reptiles,0
155059,amphibians,0
155059,birds,0
155059,mammals,0
155059,reptiles,0
155060,amphibians,5
155060,birds,7
155060,mammals,0
155060,reptiles,7
155061,amphibians,4
155061,birds,3
155061,mammals,0
155061,reptiles,5
155062,amphibians,0
155062,birds,1
155062,mammals,0
155062,reptiles,0
155063,amphibians,5
155063,birds,2
155063,mammals,0
155063,reptiles,1
155064,amphibians,3
155064,birds,2
155064,mammals,1
155064,reptiles,0
155065,amphibians,0
155065,birds,0
155065,mammals,0
155065,reptiles,0
155066,amphibians,0
155066,birds,0
155066,mammals,0
155066,reptiles,0
155067,amphibians,0
155067,birds,1
155067,mammals,1
155067,reptiles,0
155068,amphibians,0
155068,birds,1
155068,mammals,2
155068,reptiles,0
155069,amphibians,0
155069,birds,0
155069,mammals,0
155069,reptiles,0
155070,amphibians,0
155070,birds,0
155070,mammals,0
155070,reptiles,0
155071,amphibians,0
155071,birds,2
155071,mammals,1
155071,reptiles,1
155072,amphibians,2
155072,birds,0
155072,mammals,0
155072,reptiles,0
155073,amphibians,0
155073,birds,0
155073,mammals,0
155073,reptiles,0
155074,amphibians,0
155074,birds,0
155074,mammals,0
155074,reptiles,0
155075,amphibians,0
155075,birds,0
155075,mammals,0
155075,reptiles,0
155076,amphibians,0
155076,birds,0
155076,mammals,0
155076,reptiles,0
155077,amphibians,0
155077,birds,0
155077,mammals,0
155077,reptiles,0
155078,amphibians,0
155078,birds,0
155078,mammals,0
155078,reptiles,0
155079,amphibians,0
155079,birds,0
155079,mammals,0
155079,reptiles,0
155080,amphibians,0
155080,birds,0
155080,mammals,0
155080,reptiles,0
155081,amphibians,0
155081,birds,0
155081,mammals,0
155081,reptiles,0
155082,amphibians,3
155082,birds,0
155082,mammals,1
155082,reptiles,0
155185,amphibians,1
155185,birds,0
155185,mammals,1
155185,reptiles,1
155186,amphibians,1
155186,birds,0
155186,mammals,3
155186,reptiles,1
155187,amphibians,0
155187,birds,0
155187,mammals,1
155187,reptiles,0
155188,amphibians,2
155188,birds,1
155188,mammals,0
155188,reptiles,0
155189,amphibians,0
155189,birds,0
155189,mammals,0
155189,reptiles,0
155190,amphibians,0
155190,birds,0
155190,mammals,0
155190,reptiles,0
155191,amphibians,0
155191,birds,0
155191,mammals,0
155191,reptiles,0
155192,amphibians,0
155192,birds,0
155192,mammals,0
155192,reptiles,0
155193,amphibians,0
155193,birds,0
155193,mammals,0
155193,reptiles,0
155194,amphibians,0
155194,birds,7
155194,mammals,4
155194,reptiles,6
155195,amphibians,1
155195,birds,14
155195,mammals,13
155195,reptiles,11
155196,amphibians,1
155196,birds,10
155196,mammals,15
155196,reptiles,14
155197,amphibians,0
155197,birds,10
155197,mammals,15
155197,reptiles,6
155198,amphibians,0
155198,birds,9
155198,mammals,11
155198,reptiles,6
155199,amphibians,0
155199,birds,10
155199,mammals,7
155199,reptiles,5
155200,amphibians,0
155200,birds,7
155200,mammals,4
155200,reptiles,3
